"","SRRecordID","ServiceRequestNum","SRType","MethodReceived","CreatedDate","SRStatus","StatusDate","DueDate","CloseDate","Agency","LastActivity","LastActivityDate","Outcome","Address","ZipCode","Neighborhood","CouncilDistrict","PoliceDistrict","PolicePost","Latitude","Longitude","GeoLocation"
"2920","5004M00000ZwGGvQAN","19-00708481","WW-Water Water In Basement","Phone","10/18/2019 03:44:56 PM","Closed","10/18/2019 05:43:55 PM","10/20/2019 03:44:56 PM","10/18/2019 05:44:47 PM","Water Wastewater",NA,NA,NA,"2842 HARFORD RD, Baltimore City, 21218",21218,"Coldstream Homestead Montebello",14,"Northeastern",NA,39.3222886601842,-76.5897887848806,"(39.3222886601842, -76.58978878488057)"
"2921","5004M00000ZwGGqQAN","19-00708480","SW-Clean Up","Phone","10/18/2019 03:44:38 PM","New","10/18/2019 03:44:38 PM","12/27/2019 03:44:38 PM","","Solid Waste",NA,NA,NA,"40 S CARROLLTON AVE, Baltimore City, 21223",21223,"Hollins Market",9,"Southern",NA,39.2877034953208,-76.6368551357528,"(39.2877034953208, -76.63685513575282)"
"2922","5004M00000ZwGGlQAN","19-00708479","TRT-Traffic Signal Repairs","API","10/18/2019 03:44:27 PM","Closed","10/18/2019 05:23:57 PM","10/19/2019 03:44:27 PM","10/18/2019 05:23:58 PM","Transportation",NA,NA,NA,"SIGNAL 704 - BROADWAY / MOUNMENT, Baltimore City, 21205",21205,"Dunbar-Broadway",12,"Eastern",NA,39.2983722546817,-76.594397724633,"(39.298372254681695, -76.59439772463303)"
"2923","5004M00000ZwGGgQAN","19-00708478","SW-Dirty Street Proactive","Internal","10/18/2019 03:44:22 PM","Closed","10/18/2019 03:44:55 PM","10/25/2019 03:44:22 PM","10/18/2019 03:44:56 PM","Solid Waste",NA,NA,NA,"2249 REISTERSTOWN RD, Baltimore City, 21217",21217,"Parkview/Woodbrook",7,"Western",NA,39.3142026867747,-76.6470921647391,"(39.3142026867747, -76.64709216473909)"
"2924","5004M00000ZwGGbQAN","19-00708477","SW-Mixed Refuse","Phone","10/18/2019 03:44:18 PM","Closed","10/21/2019 10:49:46 AM","10/19/2019 03:44:18 PM","10/21/2019 10:49:47 AM","Solid Waste",NA,NA,NA,"2528 ORLEANS ST, Baltimore City, 21224",21224,"McElderry Park",13,"Southeastern",NA,39.2958105714672,-76.5812197604709,"(39.29581057146719, -76.58121976047094)"
"2925","5004M00000ZwGGWQA3","19-00708476","HLTH-Animal Dead Animal Pickup-Wildlife or Stray","API","10/18/2019 03:44:08 PM","Closed","10/18/2019 05:33:35 PM","10/25/2019 03:44:08 PM","10/18/2019 05:33:35 PM","Health",NA,NA,NA,"3825 BOWERS AVE, Baltimore City, 21207",21207,"Grove Park",5,"Northwestern",NA,39.3383916182414,-76.7030037957869,"(39.33839161824143, -76.70300379578687)"
"2926","5004M00000ZwGGRQA3","19-00708475","TR-Youth Snow Program Resident Registration","Phone","10/18/2019 03:43:49 PM","New","10/18/2019 03:43:49 PM","11/17/2019 03:43:49 PM","","Transportation",NA,NA,NA,"3127 ABELL AVE, Baltimore City, 21218",21218,"Abell",14,"Northern",NA,39.3266288191668,-76.6118751289209,"(39.32662881916678, -76.61187512892086)"
"2927","5004M00000ZwGGMQA3","19-00708474","SW-Dirty Street","API","10/18/2019 03:43:34 PM","New","10/18/2019 03:43:34 PM","10/25/2019 03:43:34 PM","","Solid Waste",NA,NA,NA,"HARFORD RD & N BROADWAY & BONAPARTE AVE, Baltimore City, 21213",21218,"East Baltimore Midway",12,"Eastern",NA,39.3141751475513,-76.5979835991939,"(39.31417514755131, -76.59798359919388)"
"2928","5004M00000ZwGG7QAN","19-00708473","SW-Dirty Street Proactive","Internal","10/18/2019 03:43:15 PM","Closed","10/18/2019 03:43:52 PM","10/25/2019 03:43:15 PM","10/18/2019 03:43:53 PM","Solid Waste",NA,NA,NA,"2723 N HOWARD ST, Baltimore City, 21218",21218,"Charles Village",12,"Northern",NA,39.3213914393491,-76.619750210147,"(39.32139143934907, -76.61975021014696)"
"2929","5004M00000ZwGFsQAN","19-00708472","TRS-Parking Complaint","API","10/18/2019 03:42:58 PM","Closed","10/18/2019 06:41:12 PM","10/19/2019 03:42:58 PM","10/18/2019 06:41:12 PM","Transportation",NA,NA,NA,"BEASON ST & HAUBERT ST, Baltimore City, 21230",21230,"Locust Point",11,"Southern",NA,39.2718121053746,-76.5929032718537,"(39.271812105374615, -76.59290327185367)"
"2930","5004M00000ZwGFnQAN","19-00708471","SW-Appliance (White Goods)","Phone","10/18/2019 03:42:50 PM","New","10/18/2019 03:42:50 PM","10/21/2019 03:42:50 PM","","Solid Waste",NA,NA,NA,"5423 GIST AVE, Baltimore City, 21215",21215,"Arlington",5,"Northwestern",NA,39.3487034958683,-76.68678791643,"(39.34870349586829, -76.68678791642998)"
"2931","5004M00000ZwGFiQAN","19-00708470","HLTH-Animal Stray Held","Phone","10/18/2019 03:42:49 PM","Closed","10/18/2019 06:16:10 PM","10/24/2019 03:42:49 PM","10/18/2019 06:16:11 PM","Health",NA,NA,NA,"1110 COMET ST, Baltimore City, 21202",21202,"Pleasant View Gardens",12,"Southeastern",NA,39.2929507795476,-76.6022634599129,"(39.29295077954764, -76.60226345991295)"
"2932","5004M00000ZwGFYQA3","19-00708469","SW-Dirty Street","API","10/18/2019 03:42:16 PM","New","10/18/2019 03:42:16 PM","10/25/2019 03:42:16 PM","","Solid Waste",NA,NA,NA,"1310 BONAPARTE AVE, Baltimore City, 21218",21218,"East Baltimore Midway",12,"Eastern",NA,39.3145788087806,-76.5983768897619,"(39.31457880878064, -76.59837688976194)"
"2933","5004M00000ZwGFTQA3","19-00708468","SW-Dirty Street Proactive","Internal","10/18/2019 03:42:13 PM","Closed","10/18/2019 03:42:42 PM","10/25/2019 03:42:13 PM","10/18/2019 03:42:43 PM","Solid Waste",NA,NA,NA,"2700 N HOWARD ST, Baltimore City, 21218",21218,"Remington",12,"Northern",NA,39.320873648427,-76.6201466099822,"(39.320873648427, -76.62014660998217)"
"2934","5004M00000ZwGFOQA3","19-00708467","SW-Bulk Scheduled","Phone","10/18/2019 03:42:08 PM","New","10/18/2019 03:42:08 PM","01/16/2020 03:42:08 PM","","Solid Waste",NA,NA,NA,"4503 MAINE AVE, Baltimore City, 21207",21207,"Howard Park",8,"Northwestern",NA,39.3292078776447,-76.6939771435331,"(39.32920787764466, -76.69397714353315)"
"2935","5004M00000ZwGFJQA3","19-00708466","SW-Dirty Street","Phone","10/18/2019 03:42:06 PM","New","10/18/2019 03:42:47 PM","10/25/2019 03:42:06 PM","","Solid Waste",NA,NA,NA,"I 170 E & W MULBERRY ST, Baltimore City, 21201",21201,"University Of Maryland",11,"Central",NA,39.2937104091036,-76.6255127167708,"(39.293710409103596, -76.62551271677083)"
"2936","5004M00000ZwGFEQA3","19-00708465","SW-Bulk Scheduled","Phone","10/18/2019 03:41:55 PM","New","10/18/2019 03:41:55 PM","01/16/2020 03:41:55 PM","","Solid Waste",NA,NA,NA,"5423 GIST AVE, Baltimore City, 21215",21215,"Arlington",5,"Northwestern",NA,39.3487034958683,-76.68678791643,"(39.34870349586829, -76.68678791642998)"
"2937","5004M00000ZwGF4QAN","19-00708464","SW-Dirty Street","Phone","10/18/2019 03:41:33 PM","New","10/18/2019 03:41:33 PM","10/25/2019 03:41:33 PM","","Solid Waste",NA,NA,NA,"N PACA ST & W MULBERRY ST, Baltimore City, 21201",21201,"Downtown",11,"Central",NA,39.2938110367968,-76.6225553926308,"(39.29381103679682, -76.62255539263076)"
"2938","5004M00000ZwGEzQAN","19-00708463","TTR-Vehicle Removal","System","10/18/2019 03:41:03 PM","Open","10/21/2019 10:17:20 AM","10/22/2019 03:41:03 PM","","Transportation",NA,NA,NA,"2200 CEDLEY ST, Baltimore City, 21230",21230,"Westport",10,"Southern",NA,39.2638621644724,-76.631813195585,"(39.26386216447237, -76.63181319558495)"
"2939","5004M00000ZwGEuQAN","19-00708462","ECC-Grass Mowing","API","10/18/2019 03:40:53 PM","New","10/18/2019 03:40:53 PM","10/19/2019 03:40:53 PM","","Call Center",NA,NA,NA,"HOFFMAN ST & N BROADWAY, Baltimore City, 21213",21213,"Oliver",12,"Eastern",NA,39.3066027163758,-76.5949244444853,"(39.30660271637584, -76.59492444448527)"
"2940","5004M00000ZwGEpQAN","19-00708461","SW-Dirty Street Proactive","Internal","10/18/2019 03:40:40 PM","Closed","10/18/2019 03:41:41 PM","10/25/2019 03:40:40 PM","10/18/2019 03:41:41 PM","Solid Waste",NA,NA,NA,"2600 N HOWARD ST, Baltimore City, 21218",21218,"Remington",12,"Northern",NA,39.3195180796779,-76.6201700025964,"(39.31951807967793, -76.6201700025964)"
"2941","5004M00000ZwGEkQAN","19-00708460","SW-Dirty Street Proactive","Internal","10/18/2019 03:40:13 PM","Closed","10/18/2019 03:43:58 PM","10/25/2019 03:40:13 PM","10/18/2019 03:43:59 PM","Solid Waste",NA,NA,NA,"500 BLK S PACA ST, Baltimore City, 21230",21230,"Ridgely's Delight",11,"Southern",NA,39.2835856530782,-76.623754016499,"(39.283585653078234, -76.62375401649898)"
"2942","5004M00000ZwGEaQAN","19-00708459","HLTH-Animal In Danger/Injured/Abused/Neglected","Phone","10/18/2019 03:39:49 PM","Closed","10/18/2019 11:11:32 PM","10/21/2019 03:39:49 PM","10/18/2019 11:11:33 PM","Health",NA,NA,NA,"701 N GLOVER ST, Baltimore City, 21205",21205,"Madison-Eastend",13,"Eastern",NA,39.2992585776925,-76.5800643849363,"(39.29925857769252, -76.5800643849363)"
"2943","5004M00000ZwGEVQA3","19-00708458","SW-Dirty Street","Phone","10/18/2019 03:39:36 PM","New","10/18/2019 03:43:22 PM","10/25/2019 03:39:36 PM","","Solid Waste",NA,NA,NA,"310 E 20TH ST, Baltimore City, 21218",21218,"Barclay",12,"Eastern",NA,39.3125313908443,-76.6120755621586,"(39.31253139084428, -76.61207556215858)"
"2944","5004M00000ZwGELQA3","19-00708457","SW-Cleaning","API","10/18/2019 03:38:46 PM","Open","10/18/2019 03:38:46 PM","11/17/2019 03:38:46 PM","","Solid Waste",NA,NA,NA,"2044 WILKENS AVE, Baltimore City, 21223",21223,"Carrollton Ridge",9,"Southern",NA,39.2814751724722,-76.649027546979,"(39.28147517247225, -76.64902754697896)"
"2945","5004M00000ZwGEGQA3","19-00708456","SW-Cleaning","API","10/18/2019 03:38:39 PM","Open","10/18/2019 03:38:39 PM","11/17/2019 03:38:39 PM","","Solid Waste",NA,NA,NA,"342 S PAYSON ST, Baltimore City, 21223",21223,"Carrollton Ridge",9,"Southern",NA,39.2832317925423,-76.6486074538107,"(39.28323179254229, -76.64860745381068)"
"2946","5004M00000ZwGE1QAN","19-00708455","SW-Cleaning","API","10/18/2019 03:38:32 PM","Open","10/18/2019 03:38:31 PM","11/17/2019 03:38:32 PM","","Solid Waste",NA,NA,NA,"1317 W NORTH AVE, Baltimore City, 21217",21217,"Druid Heights",7,"Central",NA,39.3100338106157,-76.6388414525892,"(39.310033810615664, -76.63884145258918)"
"2947","5004M00000ZwGDwQAN","19-00708454","SW-Boarding","API","10/18/2019 03:38:24 PM","Pending","10/18/2019 03:38:24 PM","10/25/2019 03:38:24 PM","","Solid Waste",NA,NA,NA,"2542 DRUID HILL AVE, Baltimore City, 21217",21217,"Penn North",7,"Western",NA,39.3141519508182,-76.6421875813449,"(39.31415195081817, -76.64218758134487)"
"2948","5004M00000ZwGDrQAN","19-00708453","SW-HGW","API","10/18/2019 03:38:16 PM","Open","10/18/2019 03:38:16 PM","11/17/2019 03:38:16 PM","","Solid Waste",NA,NA,NA,"1762 E NORTH AVE, Baltimore City, 21213",21213,"South Clifton Park",12,"Eastern",NA,39.3123973419777,-76.5933343453975,"(39.312397341977736, -76.59333434539751)"
"2949","5004M00000ZwGDmQAN","19-00708452","SW-Mixed Refuse","Phone","10/18/2019 03:37:38 PM","Closed","10/21/2019 09:50:16 AM","10/19/2019 03:37:38 PM","10/21/2019 09:50:17 AM","Solid Waste",NA,NA,NA,"1314 EDISON HWY, Baltimore City, 21213",21213,"Berea",13,"Eastern",NA,39.3066398786018,-76.5731937846061,"(39.30663987860175, -76.57319378460612)"
"2950","5004M00000ZwGDXQA3","19-00708451","TR-Youth Snow Program Resident Registration","Phone","10/18/2019 03:37:10 PM","New","10/18/2019 03:37:10 PM","11/17/2019 03:37:10 PM","","Transportation",NA,NA,NA,"4505 PEN LUCY RD, Baltimore City, 21229",21229,"Uplands",8,"Southwestern",NA,39.2873177641068,-76.6921794932758,"(39.28731776410678, -76.69217949327576)"
"2951","5004M00000ZwGDNQA3","19-00708450","WW-Sewer Water In Basement","Phone","10/18/2019 03:36:56 PM","Open","10/18/2019 07:52:00 PM","10/22/2019 03:36:56 PM","","Water Wastewater",NA,NA,NA,"5325 BELLEVILLE AVE, Baltimore City, 21207",21207,"Howard Park",8,"Northwestern",NA,39.3330245348063,-76.7058931602305,"(39.33302453480631, -76.70589316023052)"
"2952","5004M00000ZwGDIQA3","19-00708449","SW-Appliance (White Goods)","Phone","10/18/2019 03:36:44 PM","New","10/18/2019 03:36:43 PM","10/21/2019 03:36:44 PM","","Solid Waste",NA,NA,NA,"3719 EVERGREEN AVE, Baltimore City, 21206",21206,"Glenham-Belhar",2,"Northeastern",NA,39.3469404172407,-76.5504567236448,"(39.34694041724066, -76.55045672364477)"
"2953","5004M00000ZwGD8QAN","19-00708448","SW-Dirty Street Proactive","Internal","10/18/2019 03:36:39 PM","Closed","10/18/2019 03:38:23 PM","10/25/2019 03:36:39 PM","10/18/2019 03:38:24 PM","Solid Waste",NA,NA,NA,"1200 W NORTH AVE, BC",21217,"Penn North",7,"Western",NA,39.3103183883713,-76.6370872729575,"(39.31031838837133, -76.6370872729575)"
"2954","5004M00000ZwGCtQAN","19-00708447","HCD-Illegal Dumping","API","10/18/2019 03:36:13 PM","Open","10/21/2019 08:07:04 AM","10/21/2019 03:36:13 PM","","Housing",NA,NA,NA,"1642 ASHLAND AVE, Baltimore City, 21205",21205,"Gay Street",12,"Eastern",NA,39.3006225693277,-76.5949735582155,"(39.30062256932769, -76.59497355821546)"
"2955","5004M00000ZwGCoQAN","19-00708446","SW-Dirty Street Proactive","Internal","10/18/2019 03:36:11 PM","Closed","10/18/2019 03:38:25 PM","10/25/2019 03:36:11 PM","10/18/2019 03:38:26 PM","Solid Waste",NA,NA,NA,"400 N PACA ST, Baltimore City, 21201",21201,"University Of Maryland",11,"Central",NA,39.2940170788545,-76.6227843334617,"(39.29401707885453, -76.62278433346167)"
"2956","5004M00000ZwGCeQAN","19-00708445","TRM-Pothole Repair","Phone","10/18/2019 03:35:57 PM","Open","10/18/2019 03:40:15 PM","10/20/2019 03:35:57 PM","","Transportation",NA,NA,NA,"800 WASHINGTON BLVD, Baltimore City, 21230",21230,"Washington Village/Pigtown",10,"Southern",NA,39.2831201651613,-76.6289933578863,"(39.283120165161264, -76.6289933578863)"
"2957","5004M00000ZwGCZQA3","19-00708444","SW-Dirty Alley","API","10/18/2019 03:35:18 PM","New","10/18/2019 03:35:18 PM","10/25/2019 03:35:18 PM","","Solid Waste",NA,NA,NA,"3700 BLK PASCAL-FAIRHAVEN, Baltimore City, 21226",21226,"Curtis Bay",10,"Southern",NA,39.2310852136498,-76.5909407780181,"(39.231085213649806, -76.59094077801811)"
"2958","5004M00000ZwGCUQA3","19-00708443","TRS-Parking Complaint","API","10/18/2019 03:35:14 PM","Closed","10/18/2019 08:33:30 PM","10/19/2019 03:35:14 PM","10/18/2019 08:33:31 PM","Transportation",NA,NA,NA,"274 S HIGHLAND AVE, Baltimore City, 21224",21224,"Highlandtown",1,"Southeastern",NA,39.2886554938839,-76.5693790338363,"(39.288655493883866, -76.56937903383631)"
"2959","5004M00000ZwGCPQA3","19-00708442","TTR-Vehicle Removal","System","10/18/2019 03:34:19 PM","Open","10/21/2019 10:16:08 AM","10/22/2019 03:34:19 PM","","Transportation",NA,NA,NA,"2200 CEDLEY ST, Baltimore City, 21230",21230,"Westport",10,"Southern",NA,39.2638621644724,-76.631813195585,"(39.26386216447237, -76.63181319558495)"
"2960","5004M00000ZwGCKQA3","19-00708441","TRS-Parking Complaint","Phone","10/18/2019 03:34:06 PM","Closed","10/18/2019 08:32:53 PM","10/19/2019 03:34:06 PM","10/18/2019 08:32:54 PM","Transportation",NA,NA,NA,"124 N PORT ST, Baltimore City, 21224",21224,"Patterson Place",1,"Southeastern",NA,39.2938088489984,-76.5828135426746,"(39.29380884899837, -76.58281354267464)"
"2961","5004M00000ZwGCFQA3","19-00708440","TRT-New Traffic Signal","Phone","10/18/2019 03:33:56 PM","New","10/18/2019 03:33:55 PM","","","Transportation",NA,NA,NA,"N CARROLLTON AVE & W FRANKLIN ST, Baltimore City, 21223",21223,"Harlem Park",9,"Western",NA,39.2942551681592,-76.6370236679647,"(39.29425516815917, -76.6370236679647)"
"2962","5004M00000ZwGCAQA3","19-00708439","TEC-Street Repair (Misc)","Phone","10/18/2019 03:33:40 PM","New","10/18/2019 03:33:40 PM","10/18/2019 03:33:40 PM","","Transportation",NA,NA,NA,"5105 HOLDER AVE, Baltimore City, 21214",21214,"Waltherson",3,"Northeastern",NA,39.345250076704,-76.5593506071561,"(39.34525007670404, -76.55935060715613)"
"2963","5004M00000ZwGBqQAN","19-00708437","SW-Dirty Street","Internal","10/18/2019 03:32:58 PM","New","10/18/2019 03:32:58 PM","10/25/2019 03:32:58 PM","","Solid Waste",NA,NA,NA,"4225 SHANNON DR, Baltimore City, 21213",21213,"Orchard Ridge",13,"Northeastern",NA,39.3147586165691,-76.5540858646839,"(39.314758616569144, -76.5540858646839)"
"2964","5004M00000ZwGBlQAN","19-00708436","SW-Bulk Scheduled","API","10/18/2019 03:32:56 PM","New","10/18/2019 03:32:56 PM","01/16/2020 03:32:56 PM","","Solid Waste",NA,NA,NA,"641 S LINWOOD AVE, Baltimore City, 21224",21224,"Canton",1,"Southeastern",NA,39.2844112117888,-76.5754851351726,"(39.28441121178879, -76.57548513517261)"
"2965","5004M00000ZwGBgQAN","19-00708435","TR-Youth Snow Program Student Application Request","Phone","10/18/2019 03:32:49 PM","New","10/18/2019 03:32:49 PM","11/17/2019 03:32:49 PM","","Transportation",NA,NA,NA,"1140 N CALHOUN ST, Baltimore City, 21217",21217,"Sandtown-Winchester",9,"Western",NA,39.3019946224346,-76.6404756000881,"(39.30199462243459, -76.64047560008814)"
"2966","5004M00000ZwGBbQAN","19-00708434","ECC-Information Request","Phone","10/18/2019 03:32:23 PM","Closed","10/18/2019 03:32:23 PM","10/20/2019 03:32:23 PM","10/18/2019 03:33:00 PM","Call Center",NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,""
"2967","5004M00000ZwGAtQAN","19-00708433","SW-Dirty Alley Proactive","Internal","10/18/2019 03:32:06 PM","Closed","10/18/2019 03:34:13 PM","10/25/2019 03:32:06 PM","10/18/2019 03:34:13 PM","Solid Waste",NA,NA,NA,"300 BLK N PACA ST, Baltimore City, 21201",21201,"Downtown",11,"Central",NA,39.29328938619,-76.6225311199312,"(39.29328938618996, -76.62253111993117)"
"2968","5004M00000ZwGBMQA3","19-00708432","TRS-Parking Complaint","API","10/18/2019 03:32:01 PM","Closed","10/18/2019 08:31:02 PM","10/19/2019 03:32:01 PM","10/18/2019 08:31:03 PM","Transportation",NA,NA,NA,"209 S CLINTON ST, Baltimore City, 21224",21224,"Highlandtown",1,"Southeastern",NA,39.2896796318592,-76.569991810525,"(39.28967963185918, -76.56999181052495)"
"2969","5004M00000ZwGBCQA3","19-00708431","SW-Bulk Scheduled","Phone","10/18/2019 03:31:38 PM","New","10/18/2019 03:31:38 PM","01/16/2020 03:31:38 PM","","Solid Waste",NA,NA,NA,"6205 PARK HEIGHTS AVE, Baltimore City, 21215",21215,"Cross Country",5,"Northwestern",NA,39.3585973081098,-76.6930973699079,"(39.358597308109815, -76.69309736990787)"
"2970","5004M00000ZwGB7QAN","19-00708430","ECC-Grass Mowing","API","10/18/2019 03:31:01 PM","New","10/18/2019 03:31:01 PM","10/19/2019 03:31:01 PM","","Call Center",NA,NA,NA,"1500 BLK GREENMOUNT AVE, Baltimore City, 21202",21202,"Greenmount West",12,"Eastern",NA,39.30744375245,-76.6088459412574,"(39.30744375244998, -76.60884594125739)"
"2971","5004M00000ZwGB2QAN","19-00708429","TR-Youth Snow Program Resident Registration","Phone","10/18/2019 03:30:59 PM","New","10/18/2019 03:31:40 PM","11/17/2019 03:30:59 PM","","Transportation",NA,NA,NA,"631 E 30TH ST, Baltimore City, 21218",21218,"Better Waverly",14,"Northern",NA,39.3240936959857,-76.6075797935971,"(39.32409369598567, -76.6075797935971)"
"2972","5004M00000ZwGAsQAN","19-00708428","SW-Dirty Street","Internal","10/18/2019 03:30:36 PM","New","10/18/2019 03:30:36 PM","10/25/2019 03:30:36 PM","","Solid Waste",NA,NA,NA,"5813 LOCH RAVEN BLVD, Baltimore City, 21239",21239,"Loch Raven",4,"Northeastern",NA,39.3622675593441,-76.5869730579255,"(39.362267559344055, -76.58697305792555)"
"2973","5004M00000ZwGAdQAN","19-00708426","SW-Bulk Scheduled","Phone","10/18/2019 03:30:00 PM","New","10/18/2019 03:30:00 PM","01/16/2020 03:30:00 PM","","Solid Waste",NA,NA,NA,"3411 PINKNEY RD, Baltimore City, 21215",21215,"Cross Country",5,"Northwestern",NA,39.3593193174644,-76.6913184911267,"(39.3593193174644, -76.69131849112672)"
"2974","5004M00000ZwGAYQA3","19-00708425","TEC-Street Repair (Misc)","Phone","10/18/2019 03:29:52 PM","New","10/18/2019 03:29:52 PM","10/18/2019 03:29:52 PM","","Transportation",NA,NA,NA,"1901 CRESTVIEW RD, Baltimore City, 21239",21239,"Loch Raven",4,"Northeastern",NA,39.3575024515497,-76.5797990295382,"(39.35750245154974, -76.57979902953822)"
"2975","5004M00000ZwGATQA3","19-00708424","TR-Youth Snow Program Student Application Request","Phone","10/18/2019 03:29:45 PM","New","10/18/2019 03:29:45 PM","11/17/2019 03:29:45 PM","","Transportation",NA,NA,NA,"1604 BRUCE CT, Baltimore City, 21217",21217,"Sandtown-Winchester",7,"Western",NA,39.3068559437008,-76.6456410308569,"(39.30685594370079, -76.6456410308569)"
"2976","5004M00000ZwGAOQA3","19-00708423","SW-Cleaning","API","10/18/2019 03:29:42 PM","Open","10/18/2019 03:29:42 PM","11/17/2019 03:29:42 PM","","Solid Waste",NA,NA,NA,"2014 CHRISTIAN ST, Baltimore City, 21223",21223,"Carrollton Ridge",9,"Southern",NA,39.2821521043503,-76.6488395590865,"(39.282152104350295, -76.64883955908653)"
"2977","5004M00000ZwGAJQA3","19-00708422","SW-Cleaning","API","10/18/2019 03:29:34 PM","Open","10/18/2019 03:29:34 PM","11/17/2019 03:29:34 PM","","Solid Waste",NA,NA,NA,"2803 ORLEANS ST, Baltimore City, 21224",21224,"McElderry Park",13,"Southeastern",NA,39.2956667561359,-76.5773620565686,"(39.29566675613594, -76.5773620565686)"
"2978","5004M00000ZwGAEQA3","19-00708421","TRA- Red Light/Speed/Truck Camera","Phone","10/18/2019 03:29:32 PM","New","10/18/2019 03:29:32 PM","11/01/2019 03:29:32 PM","","Transportation",NA,NA,NA,"E FAYETTE ST & N PRESIDENT ST, Baltimore City, 21202",21202,"Downtown",11,"Central",NA,39.2906561652162,-76.606715011771,"(39.290656165216234, -76.60671501177104)"
"2979","5004M00000ZwGA4QAN","19-00708419","SW-Boarding","API","10/18/2019 03:29:27 PM","Pending","10/18/2019 03:29:27 PM","10/25/2019 03:29:27 PM","","Solid Waste",NA,NA,NA,"1202 N MONTFORD AVE, Baltimore City, 21213",21213,"Broadway East",13,"Eastern",NA,39.3050608288618,-76.5842959402795,"(39.30506082886178, -76.58429594027947)"
